phrase,id,position,corresponding_text
There are a few things that you can do with most Project Gutenberg™ electronic works even without complying with the full terms of this agreement,4028,146690, There are a few things that you can do with most Project Gutenberg™ electronic works even without complying with the full terms of this agreement.
See paragraph 1,4029,146837, See paragraph 1.
C below,4030,146854,C below.
There are a lot of things you can do with Project Gutenberg™ electronic works if you follow the terms of this agreement and help preserve free future access to Project Gutenberg™ electronic works,4031,146862, There are a lot of things you can do with Project Gutenberg™ electronic works if you follow the terms of this agreement and help preserve free future access to Project Gutenberg™ electronic works.
See paragraph 1,4032,147059, See paragraph 1.
E below,4033,147076,"E below.
1.C."
The Project Gutenberg Literary Archive Foundation,4034,147089, The Project Gutenberg Literary Archive Foundation (
“the Foundation” or PGLAF,4035,147141,"“the Foundation” or PGLAF),"
owns a compilation copyright in the collection of Project Gutenberg™ electronic works,4036,147168, owns a compilation copyright in the collection of Project Gutenberg™ electronic works.
Nearly all the individual works in the collection are in the public domain in the United States,4037,147255, Nearly all the individual works in the collection are in the public domain in the United States.
If an individual work is unprotected by copyright law in the United States and you are located in the United States,4038,147352," If an individual work is unprotected by copyright law in the United States and you are located in the United States,"
we do not claim a right to prevent you from copying,4039,147469," we do not claim a right to prevent you from copying,"
distributing,4040,147522," distributing,"
performing,4041,147536," performing,"
displaying or creating derivative works based on the work as long as all references to Project Gutenberg are removed,4042,147548, displaying or creating derivative works based on the work as long as all references to Project Gutenberg are removed.
Of course,4043,147666," Of course,"
we hope that you will support the Project Gutenberg™ mission of promoting free access to electronic works by freely sharing Project Gutenberg™ works in compliance with the terms of this agreement for keeping the Project Gutenberg™ name associated with the work,4044,147677, we hope that you will support the Project Gutenberg™ mission of promoting free access to electronic works by freely sharing Project Gutenberg™ works in compliance with the terms of this agreement for keeping the Project Gutenberg™ name associated with the work.
You can easily comply with the terms of this agreement by keeping this work in the same format with its attached full Project Gutenberg™ License when you share it without charge with others,4045,147939," You can easily comply with the terms of this agreement by keeping this work in the same format with its attached full Project Gutenberg™ License when you share it without charge with others.
1.D."
The copyright laws of the place where you are located also govern what you can do with this work,4046,148135, The copyright laws of the place where you are located also govern what you can do with this work.
Copyright laws in most countries are in a constant state of change,4047,148233, Copyright laws in most countries are in a constant state of change.
If you are outside the United States,4048,148301," If you are outside the United States,"
check the laws of your country in addition to the terms of this agreement before downloading,4049,148339," check the laws of your country in addition to the terms of this agreement before downloading,"
copying,4050,148433," copying,"
displaying,4051,148442," displaying,"
performing,4052,148454," performing,"
distributing or creating derivative works based on this work or any other Project Gutenberg™ work,4053,148466, distributing or creating derivative works based on this work or any other Project Gutenberg™ work.
The Foundation makes no representations concerning the copyright status of any work in any country other than the United States,4054,148565," The Foundation makes no representations concerning the copyright status of any work in any country other than the United States.
1.E."
Unless you have removed all references to Project Gutenberg:,4055,148699," Unless you have removed all references to Project Gutenberg:
1.E.1."
The following sentence,4056,148767," The following sentence,"
with active links to,4057,148791," with active links to,"
or other immediate access to,4058,148813," or other immediate access to,"
the full Project Gutenberg™ License must appear prominently whenever any copy of a Project Gutenberg™ work,4059,148843, the full Project Gutenberg™ License must appear prominently whenever any copy of a Project Gutenberg™ work (
any work on which the phrase “Project Gutenberg” appears,4060,148952,"any work on which the phrase “Project Gutenberg” appears,"
or with which the phrase “Project Gutenberg” is associated,4061,149009, or with which the phrase “Project Gutenberg” is associated)
is accessed,4062,149069," is accessed,"
displayed,4063,149082," displayed,"
performed,4064,149093," performed,"
viewed,4065,149104," viewed,"
copied or distributed:,4066,149112," copied or distributed:

"
This eBook is for the use of anyone anywhere in the United States and most other parts of the world at no cost and with almost no restrictions whatsoever,4067,149137,    This eBook is for the use of anyone anywhere in the United States and most other parts of the world at no cost and with almost no restrictions whatsoever.
You may copy it,4068,149295," You may copy it,"
give it away or re-use it under the terms of the Project Gutenberg License included with this eBook or online at www,4069,149312, give it away or re-use it under the terms of the Project Gutenberg License included with this eBook or online at www.
gutenberg,4070,149430,gutenberg.
org,4071,149440,org.
If you are not located in the United States,4072,149444," If you are not located in the United States,"
you will have to check the laws of the country where you are located before using this eBook,4073,149489," you will have to check the laws of the country where you are located before using this eBook. 

1.E.2."
If an individual Project Gutenberg™ electronic work is derived from texts not protected by U,4074,149592, If an individual Project Gutenberg™ electronic work is derived from texts not protected by U.S.
copyright law,4075,149688, copyright law (
does not contain a notice indicating that it is posted with permission of the copyright holder,4076,149704,"does not contain a notice indicating that it is posted with permission of the copyright holder),"
the work can be copied and distributed to anyone in the United States without paying any fees or charges,4077,149800, the work can be copied and distributed to anyone in the United States without paying any fees or charges.
If you are redistributing or providing access to a work with the phrase “Project Gutenberg” associated with or appearing on the work,4078,149906," If you are redistributing or providing access to a work with the phrase “Project Gutenberg” associated with or appearing on the work,"
