phrase,id,position,corresponding_text
“that saves a world of trouble,3840,138484," “that saves a world of trouble,"
you know,3841,138516," you know,"
as we needn’t try to find any,3842,138526, as we needn’t try to find any.
And yet I don’t know,3843,138557," And yet I don’t know,"
” he went on,3844,138579,"” he went on,"
spreading out the verses on his knee,3845,138592," spreading out the verses on his knee,"
and looking at them with one eye,3846,138630, and looking at them with one eye;
“I seem to see some meaning in them,3847,138664," “I seem to see some meaning in them,"
after all,3848,138701, after all.
“—said I could not swim—” you can’t swim,3849,138712," “—said I could not swim—” you can’t swim,"
can you?” he added,3850,138754," can you?” he added,"
turning to the Knave,3851,138774," turning to the Knave.

"
The Knave shook his head sadly,3852,138798,The Knave shook his head sadly.
“Do I look like it?” he said,3853,138829, “Do I look like it?” he said. (
Which he certainly did not,3854,138861,"Which he certainly did not,"
being made entirely of cardboard,3855,138888," being made entirely of cardboard.)

"
“All right,3856,138925,"“All right,"
so far,3857,138936," so far,"
” said the King,3858,138944,"” said the King,"
and he went on muttering over the verses to himself: “‘We know it to be true—’ that’s the jury,3859,138960," and he went on muttering over the verses to himself: “‘We know it to be true—’ that’s the jury,"
of course—‘I gave her one,3860,139056," of course—‘I gave her one,"
they gave him two—’ why,3861,139083," they gave him two—’ why,"
that must be what he did with the tarts,3862,139108," that must be what he did with the tarts,"
you know—”,3863,139149," you know—”

"
“But,3864,139162,"“But,"
it goes on ‘they all returned from him to you,3865,139167," it goes on ‘they all returned from him to you,"
’” said Alice,3866,139214,"’” said Alice.

"
“Why,3867,139230,"“Why,"
there they are!” said the King triumphantly,3868,139235," there they are!” said the King triumphantly,"
pointing to the tarts on the table,3869,139280, pointing to the tarts on the table.
“Nothing can be clearer than that,3870,139316, “Nothing can be clearer than that.
Then again—‘before she had this fit—’ you never had fits,3871,139351," Then again—‘before she had this fit—’ you never had fits,"
my dear,3872,139409," my dear,"
I think?” he said to the Queen,3873,139418," I think?” he said to the Queen.

"
“Never!” said the Queen furiously,3874,139452,"“Never!” said the Queen furiously,"
throwing an inkstand at the Lizard as she spoke,3875,139486, throwing an inkstand at the Lizard as she spoke. (
The unfortunate little Bill had left off writing on his slate with one finger,3876,139537,"The unfortunate little Bill had left off writing on his slate with one finger,"
as he found it made no mark,3877,139615, as he found it made no mark;
but he now hastily began again,3878,139644," but he now hastily began again,"
using the ink,3879,139676," using the ink,"
that was trickling down his face,3880,139691," that was trickling down his face,"
as long as it lasted,3881,139725," as long as it lasted.)

"
“Then the words don’t fit you,3882,139750,"“Then the words don’t fit you,"
” said the King,3883,139780,"” said the King,"
looking round the court with a smile,3884,139796, looking round the court with a smile.
There was a dead silence,3885,139834," There was a dead silence.

"
“It’s a pun!” the King added in an offended tone,3886,139862,"“It’s a pun!” the King added in an offended tone,"
and everybody laughed,3887,139911," and everybody laughed,"
“Let the jury consider their verdict,3888,139934," “Let the jury consider their verdict,"
” the King said,3889,139972,"” the King said,"
for about the twentieth time that day,3890,139988," for about the twentieth time that day.

"
“No,3891,140029,"“No,"
no!” said the Queen,3892,140033, no!” said the Queen.
“Sentence first—verdict afterwards,3893,140054," “Sentence first—verdict afterwards.”

"
“Stuff and nonsense!” said Alice loudly,3894,140093,“Stuff and nonsense!” said Alice loudly.
“The idea of having the sentence first!”,3895,140133," “The idea of having the sentence first!”

"
“Hold your tongue!” said the Queen,3896,140176,"“Hold your tongue!” said the Queen,"
turning purple,3897,140211," turning purple.

"
“I won’t!” said Alice,3898,140229,"“I won’t!” said Alice.

"
“Off with her head!” the Queen shouted at the top of her voice,3899,140253,“Off with her head!” the Queen shouted at the top of her voice.
Nobody moved,3900,140316," Nobody moved.

"
“Who cares for you?” said Alice,3901,140332,"“Who cares for you?” said Alice, ("
she had grown to her full size by this time,3902,140366,she had grown to her full size by this time.)
“You’re nothing but a pack of cards!”,3903,140411," “You’re nothing but a pack of cards!”

"
At this the whole pack rose up into the air,3904,140451,"At this the whole pack rose up into the air,"
and came flying down upon her: she gave a little scream,3905,140495," and came flying down upon her: she gave a little scream,"
half of fright and half of anger,3906,140552," half of fright and half of anger,"
and tried to beat them off,3907,140586," and tried to beat them off,"
and found herself lying on the bank,3908,140614," and found herself lying on the bank,"
with her head in the lap of her sister,3909,140651," with her head in the lap of her sister,"
who was gently brushing away some dead leaves that had fluttered down from the trees upon her face,3910,140691," who was gently brushing away some dead leaves that had fluttered down from the trees upon her face.

"
“Wake up,3911,140793,"“Wake up,"
Alice dear!” said her sister,3912,140802, Alice dear!” said her sister;
“Why,3913,140832," “Why,"
what a long sleep you’ve had!”,3914,140838," what a long sleep you’ve had!”

"
“Oh,3915,140871,"“Oh,"
I’ve had such a curious dream!” said Alice,3916,140875," I’ve had such a curious dream!” said Alice,"
and she told her sister,3917,140919," and she told her sister,"
as well as she could remember them,3918,140944," as well as she could remember them,"
all these strange Adventures of hers that you have just been reading about,3919,140980, all these strange Adventures of hers that you have just been reading about;
and when she had finished,3920,141056," and when she had finished,"
her sister kissed her,3921,141083," her sister kissed her,"
and said,3922,141106," and said,"
“It was a curious dream,3923,141116," “It was a curious dream,"
dear,3924,141141," dear,"
certainly: but now run in to your tea,3925,141147, certainly: but now run in to your tea;
it’s getting late,3926,141186, it’s getting late.
” So Alice got up and ran off,3927,141205,"” So Alice got up and ran off,"
thinking while she ran,3928,141235," thinking while she ran,"
as well she might,3929,141259," as well she might,"
what a wonderful dream it had been,3930,141278," what a wonderful dream it had been.

"
But her sister sat still just as she left her,3931,141316,"But her sister sat still just as she left her,"
leaning her head on her hand,3932,141362," leaning her head on her hand,"
watching the setting sun,3933,141392," watching the setting sun,"
and thinking of little Alice and all her wonderful Adventures,3934,141418," and thinking of little Alice and all her wonderful Adventures,"
till she too began dreaming after a fashion,3935,141481," till she too began dreaming after a fashion,"
and this was her dream:—,3936,141526," and this was her dream:—

"
First,3937,141553,"First,"
she dreamed of little Alice herself,3938,141559," she dreamed of little Alice herself,"
and once again the tiny hands were clasped upon her knee,3939,141596," and once again the tiny hands were clasped upon her knee,"
and the bright eager eyes were looking up into hers—she could hear the very tones of her voice,3940,141654," and the bright eager eyes were looking up into hers—she could hear the very tones of her voice,"
